time,sigma_0_0_real,sigma_1_1_real
0.00001209442127000000,0.99999998885479413069,0.00000001114520586931
0.00002418884254000000,0.99999995521837548029,0.00000004478162451971
0.00003628326381000000,0.99999989798765676063,0.00000010201234323937
0.00004837768508000000,0.99999980598407167687,0.00000019401592832313
0.00006047210635000000,0.99999967396205124981,0.00000032603794875019
0.00007256652762000000,0.99999950193794817643,0.00000049806205182357
0.00008466094889000000,0.99999928994454789777,0.00000071005545210223
0.00009675537016000000,0.99999903802209066939,0.00000096197790933061
0.00010884979143000000,0.99999874621865036950,0.00000125378134963050
0.00012094421270000000,0.99999841458964477958,0.00000158541035522042
0.00013303863397000001,0.99999804319806351316,0.00000195680193648684
0.00014513305524000000,0.99999763211432035614,0.00000236788567964386
0.00015722747650999999,0.99999718141628468615,0.00000281858371531385
0.00016932189778000000,0.99999669118901668430,0.00000330881098331570
0.00018141631905000001,0.99999616152494463783,0.00000383847505536217
0.00019351074032000000,0.99999559252377390184,0.00000440747622609816
0.00020560516158999999,0.99999498429238364849,0.00000501570761635151
0.00021769958286000000,0.99999433694484585189,0.00000566305515414811
0.00022979400413000001,0.99999365060230172020,0.00000634939769827980
0.00024188842540000000,0.99999292539293194171,0.00000707460706805829
0.00025398284666999999,0.99999216145262193045,0.00000783854737806955
0.00026607726794000003,0.99999135881097955814,0.00000864118902044186
0.00027817168921000001,0.99999051310399034165,0.00000948689600965835
0.00029026611048000000,0.99998961371597261394,0.00001038628402738606
0.00030236053174999999,0.99998865821619464800,0.00001134178380535200
0.00031445495301999997,0.99998764679145102363,0.00001235320854897637
0.00032654937429000002,0.99998657963944170834,0.00001342036055829166
0.00033864379556000000,0.99998545696756913070,0.00001454303243086930
0.00035073821682999999,0.99998427899269670682,0.00001572100730329318
0.00036283263810000003,0.99998304594117848332,0.00001695405882151668
0.00037492705937000002,0.99998175804860645055,0.00001824195139354945
0.00038702148064000000,0.99998041555979422235,0.00001958444020577765
0.00039911590190999999,0.99997901872859917827,0.00002098127140082173
0.00041121032317999997,0.99997756781774072010,0.00002243218225927990
0.00042330474445000002,0.99997606309873920960,0.00002393690126079040
0.00043539916572000000,0.99997450485175198853,0.00002549514824801147
0.00044749358698999999,0.99997289336534145310,0.00002710663465854690
0.00045958800826000003,0.99997122893642309549,0.00002877106357690451
0.00047168242953000002,0.99996951187006610784,0.00003048812993389216
0.00048377685080000000,0.99996774247929032242,0.00003225752070967758
0.00049587127207000004,0.99996592108498127960,0.00003407891501872040
0.00050796569333999998,0.99996404801569838128,0.00003595198430161872
0.00052006011461000002,0.99996212360744429759,0.00003787639255570241
0.00053215453588000006,0.99996014820360801245,0.00003985179639198755
0.00054424895714999999,0.99995812215464408013,0.00004187784535591987
0.00055634337842000003,0.99995604581797126187,0.00004395418202873813
0.00056843779968999996,0.99995391955782064741,0.00004608044217935259
0.00058053222096000000,0.99995174374501150094,0.00004825625498849906
0.00059262664223000004,0.99994951875666604479,0.00005048124333395521
0.00060472106349999998,0.99994724497623410642,0.00005275502376589358
0.00061681548477000002,0.99994492279300439819,0.00005507720699560181
0.00062890990603999995,0.99994255260244491179,0.00005744739755508821
0.00064100432730999999,0.99994013480527743631,0.00005986519472256369
0.00065309874858000003,0.99993766980773068909,0.00006233019226931091
0.00066519316984999996,0.99993515802127475034,0.00006484197872524966
0.00067728759112000000,0.99993259986239302339,0.00006740013760697661
0.00068938201239000004,0.99992999575235941290,0.00007000424764058710
0.00070147643365999998,0.99992734611689204627,0.00007265388310795373
0.00071357085493000002,0.99992465138656216883,0.00007534861343783117
0.00072566527620000006,0.99992191199563118520,0.00007808800436881480
0.00073775969746999999,0.99991912838251006956,0.00008087161748993044
0.00074985411874000003,0.99991630098919348502,0.00008369901080651498
0.00076194854000999996,0.99991343026156898066,0.00008656973843101934
0.00077404296128000000,0.99991051664853858316,0.00008948335146141684
0.00078613738255000004,0.99990756060224617041,0.00009243939775382959
0.00079823180381999998,0.99990456257761173298,0.00009543742238826702
0.00081032622509000002,0.99990152303233936770,0.00009847696766063230
0.00082242064635999995,0.99989844242655701034,0.00010155757344298966
0.00083451506762999999,0.99989532122258117930,0.00010467877741882070
0.00084660948890000003,0.99989215988482715858,0.00010784011517284142
0.00085870391016999996,0.99988895887948514574,0.00011104112051485426
0.00087079833144000000,0.99988571867422715300,0.00011428132577284700
0.00088289275271000005,0.99988243973824453281,0.00011756026175546719
0.00089498717397999998,0.99987912254191979589,0.00012087745808020411
0.00090708159525000002,0.99987576755626539349,0.00012423244373460651
0.00091917601652000006,0.99987237525342442801,0.00012762474657557199
0.00093127043778999999,0.99986894610564891472,0.00013105389435108528
0.00094336485906000003,0.99986548058588042842,0.00013451941411957158
0.00095545928032999996,0.99986197916675190189,0.00013802083324809811
0.00096755370160000000,0.99985844232584197844,0.00014155767415802156
0.00097964812287000005,0.99985487057081701145,0.00014512942918298855
0.00099174254414000009,0.99985126442524407953,0.00014873557475592047
0.00100383696540999991,0.99984762440511154580,0.00015237559488845420
0.00101593138667999995,0.99984394489510608484,0.00015605510489391516
0.00102802580794999999,0.99984022016579310321,0.00015977983420689679
0.00104012022922000003,0.99983644575675645338,0.00016355424324354662
0.00105221465049000007,0.99983261722925120818,0.00016738277074879182
0.00106430907176000011,0.99982873508098835114,0.00017126491901164886
0.00107640349302999994,0.99982479983291361325,0.00017520016708638675
0.00108849791429999998,0.99982081200599293158,0.00017918799400706842
0.00110059233557000002,0.99981677212077391115,0.00018322787922608885
