time,sigma_0_0_real,sigma_1_1_real
0.00000000000000000000,0.00000000000000000000,1.00000000000000000000
0.00001209442127000000,0.99999999367720349142,0.00000000632279650858
0.00002418884254000000,0.99999996905007870751,0.00000003094992129249
0.00003628326381000000,0.99999992484412769667,0.00000007515587230333
0.00004837768508000000,0.99999986108586824685,0.00000013891413175315
0.00006047210635000000,0.99999977781709192826,0.00000022218290807174
0.00007256652762000000,0.99999967509205189842,0.00000032490794810158
0.00008466094889000000,0.99999955297766529583,0.00000044702233470417
0.00009675537016000000,0.99999941155278793126,0.00000058844721206874
0.00010884979143000000,0.99999925090935537497,0.00000074909064462503
0.00012094421270000000,0.99999907115187081086,0.00000092884812918914
0.00013303863397000001,0.99999887239737217381,0.00000112760262782619
0.00014513305524000000,0.99999865477496729937,0.00000134522503270063
0.00015722747650999999,0.99999841842637182676,0.00000158157362817324
0.00016932189778000000,0.99999816350499315387,0.00000183649500684613
0.00018141631905000001,0.99999789017651941059,0.00000210982348058941
0.00019351074032000000,0.99999759861830184171,0.00000240138169815829
0.00020560516158999999,0.99999728901956252969,0.00000271098043747031
0.00021769958286000000,0.99999696158072559626,0.00000303841927440374
0.00022979400413000001,0.99999661651393090267,0.00000338348606909733
0.00024188842540000000,0.99999625404252134864,0.00000374595747865136
0.00025398284666999999,0.99999587440067938537,0.00000412559932061463
0.00026607726794000003,0.99999547783356312891,0.00000452216643687109
0.00027817168921000001,0.99999506459691167581,0.00000493540308832419
0.00029026611048000000,0.99999463495693952098,0.00000536504306047902
0.00030236053174999999,0.99999418919019100738,0.00000581080980899262
0.00031445495301999997,0.99999372617619197712,0.00000627382380802288
0.00032654937429000002,0.99999322736443918558,0.00000677263556081442
0.00033864379556000000,0.99999267993768325979,0.00000732006231674021
0.00035073821682999999,0.99999208397899386203,0.00000791602100613797
0.00036283263810000003,0.99999143986535943274,0.00000856013464056726
0.00037492705937000002,0.99999074800275622454,0.00000925199724377546
0.00038702148064000000,0.99999000882617872232,0.00000999117382127768
0.00039911590190999999,0.99998922279846091943,0.00001077720153908057
0.00041121032317999997,0.99998839041043152687,0.00001160958956847313
0.00042330474445000002,0.99998751218024428677,0.00001248781975571323
0.00043539916572000000,0.99998658865331802037,0.00001341134668197963
0.00044749358698999999,0.99998562040119365335,0.00001437959880634665
0.00045958800826000003,0.99998459647836535069,0.00001540352163464931
0.00047168242953000002,0.99998350591501672380,0.00001649408498327620
0.00048377685080000000,0.99998234936943741769,0.00001765063056258231
0.00049587127207000004,0.99998112755034029853,0.00001887244965970147
0.00050796569333999998,0.99997983418239477782,0.00002016581760522218
0.00052006011461000002,0.99997846156512570914,0.00002153843487429086
0.00053215453588000006,0.99997701022919471825,0.00002298977080528175
0.00054424895714999999,0.99997548044584461113,0.00002451955415538887
0.00055634337842000003,0.99997387233594281497,0.00002612766405718503
0.00056843779968999996,0.99997218681671007356,0.00002781318328992644
0.00058053222096000000,0.99997042490028120731,0.00002957509971879269
0.00059262664223000004,0.99996858765364837751,0.00003141234635162249
0.00060472106349999998,0.99996667619748647038,0.00003332380251352962
0.00061681548477000002,0.99996469169424617718,0.00003530830575382282
0.00062890990603999995,0.99996263534597829015,0.00003736465402170985
0.00064100432730999999,0.99996050839398442633,0.00003949160601557367
0.00065309874858000003,0.99995831211734520494,0.00004168788265479506
0.00066519316984999996,0.99995604783187985731,0.00004395216812014269
0.00067728759112000000,0.99995371688906331542,0.00004628311093668458
0.00068938201239000004,0.99995132067484471250,0.00004867932515528750
0.00070147643365999998,0.99994886060878873657,0.00005113939121126343
